*** 2020-12-20 22:32:22,811 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 17:00', 'NL', '').
*** 2020-12-20 22:32:22,811 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 18:00', 'AT', '').
*** 2020-12-20 22:32:22,811 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 18:00', 'BE', '').
*** 2020-12-20 22:32:22,811 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 18:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,812 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 18:00', 'FR', '').
*** 2020-12-20 22:32:22,812 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 18:00', 'NL', '').
*** 2020-12-20 22:32:22,812 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 19:00', 'AT', '').
*** 2020-12-20 22:32:22,812 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 19:00', 'BE', '').
*** 2020-12-20 22:32:22,812 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 19:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,812 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 19:00', 'FR', '').
*** 2020-12-20 22:32:22,812 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 19:00', 'NL', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 20:00', 'AT', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 20:00', 'BE', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 20:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 20:00', 'FR', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 20:00', 'NL', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 21:00', 'AT', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 21:00', 'BE', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 21:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,813 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 21:00', 'FR', '').
*** 2020-12-20 22:32:22,814 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 21:00', 'NL', '').
*** 2020-12-20 22:32:22,814 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 22:00', 'AT', '').
*** 2020-12-20 22:32:22,814 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 22:00', 'BE', '').
*** 2020-12-20 22:32:22,814 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 22:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,814 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 22:00', 'FR', '').
*** 2020-12-20 22:32:22,814 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 22:00', 'NL', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 23:00', 'AT', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 23:00', 'BE', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 23:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 23:00', 'FR', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-03-31 23:00', 'NL', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 00:00', 'AT', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 00:00', 'BE', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 00:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 00:00', 'FR', '').
*** 2020-12-20 22:32:22,815 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 00:00', 'NL', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 01:00', 'AT', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 01:00', 'BE', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 01:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 01:00', 'FR', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 01:00', 'NL', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 02:00', 'AT', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 02:00', 'BE', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 02:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 02:00', 'FR', '').
*** 2020-12-20 22:32:22,816 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 02:00', 'NL', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 03:00', 'AT', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 03:00', 'BE', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 03:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 03:00', 'FR', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 03:00', 'NL', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 04:00', 'AT', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 04:00', 'BE', '').
*** 2020-12-20 22:32:22,817 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 04:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 04:00', 'FR', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 04:00', 'NL', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 05:00', 'AT', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 05:00', 'BE', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 05:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 05:00', 'FR', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 05:00', 'NL', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 06:00', 'AT', '').
*** 2020-12-20 22:32:22,818 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 06:00', 'BE', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 06:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 06:00', 'FR', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 06:00', 'NL', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 07:00', 'AT', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 07:00', 'BE', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 07:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 07:00', 'FR', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 07:00', 'NL', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 08:00', 'AT', '').
*** 2020-12-20 22:32:22,819 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 08:00', 'BE', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 08:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 08:00', 'FR', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 08:00', 'NL', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 09:00', 'AT', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 09:00', 'BE', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 09:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 09:00', 'FR', '').
*** 2020-12-20 22:32:22,820 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 09:00', 'NL', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 10:00', 'AT', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 10:00', 'BE', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 10:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 10:00', 'FR', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 10:00', 'NL', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 11:00', 'AT', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 11:00', 'BE', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 11:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 11:00', 'FR', '').
*** 2020-12-20 22:32:22,821 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 11:00', 'NL', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 12:00', 'AT', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 12:00', 'BE', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 12:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 12:00', 'FR', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 12:00', 'NL', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 13:00', 'AT', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 13:00', 'BE', '').
*** 2020-12-20 22:32:22,822 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 13:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 13:00', 'FR', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 13:00', 'NL', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 14:00', 'AT', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 14:00', 'BE', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 14:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 14:00', 'FR', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 14:00', 'NL', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 15:00', 'AT', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 15:00', 'BE', '').
*** 2020-12-20 22:32:22,823 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 15:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,824 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 15:00', 'FR', '').
*** 2020-12-20 22:32:22,824 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 15:00', 'NL', '').
*** 2020-12-20 22:32:22,824 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 16:00', 'AT', '').
*** 2020-12-20 22:32:22,824 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 16:00', 'BE', '').
*** 2020-12-20 22:32:22,824 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 16:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,824 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 16:00', 'FR', '').
*** 2020-12-20 22:32:22,824 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 16:00', 'NL', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 17:00', 'AT', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 17:00', 'BE', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 17:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 17:00', 'FR', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 17:00', 'NL', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 18:00', 'AT', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 18:00', 'BE', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 18:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 18:00', 'FR', '').
*** 2020-12-20 22:32:22,825 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 18:00', 'NL', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 19:00', 'AT', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 19:00', 'BE', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 19:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 19:00', 'FR', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 19:00', 'NL', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 20:00', 'AT', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 20:00', 'BE', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 20:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 20:00', 'FR', '').
*** 2020-12-20 22:32:22,826 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 20:00', 'NL', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 21:00', 'AT', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 21:00', 'BE', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 21:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 21:00', 'FR', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 21:00', 'NL', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 22:00', 'AT', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 22:00', 'BE', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 22:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,827 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 22:00', 'FR', '').
*** 2020-12-20 22:32:22,828 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 22:00', 'NL', '').
*** 2020-12-20 22:32:22,828 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 23:00', 'AT', '').
*** 2020-12-20 22:32:22,828 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 23:00', 'BE', '').
*** 2020-12-20 22:32:22,828 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 23:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,828 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 23:00', 'FR', '').
*** 2020-12-20 22:32:22,828 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-01 23:00', 'NL', '').
*** 2020-12-20 22:32:22,829 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 00:00', 'AT', '').
*** 2020-12-20 22:32:22,829 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 00:00', 'BE', '').
*** 2020-12-20 22:32:22,829 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 00:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,829 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 00:00', 'FR', '').
*** 2020-12-20 22:32:22,829 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 00:00', 'NL', '').
*** 2020-12-20 22:32:22,829 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 01:00', 'AT', '').
*** 2020-12-20 22:32:22,829 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 01:00', 'BE', '').
*** 2020-12-20 22:32:22,830 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-04-02 01:00', 'DE-LU', '').
*** 2020-12-20 22:32:22,830 - file_operations.py: ***
